TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,21,10000,10000,0
1,0,3,38,10000,10000,0
2,0,2,20,20000,20000,0
3,0,41,413,20000,20000,0
4,0,2,24,20000,20000,0
5,0,3,38,20000,20000,0
6,0,0,3,30000,30000,0
7,0,23,231,30000,30000,0
8,0,15,154,30000,30000,0
9,0,2,24,30000,30000,0
10,0,3,38,30000,30000,0
11,0,15,151,30000,30000,0
12,0,17,170,30000,30000,0
13,0,9,97,30000,30000,0
14,0,9,96,40000,40000,0
15,0,19,198,40000,40000,0
16,0,45,450,60000,60000,0
17,0,6,67,60000,60000,0
18,0,28,281,60000,60000,0
19,0,7,79,80000,80000,0
20,0,18,185,80000,80000,0
21,0,43,436,80000,80000,0
22,0,43,439,80000,80000,0
23,0,17,172,80000,80000,0
24,0,26,269,90000,90000,0
