TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,45,452,20000,20000,0
1,0,52,521,20000,20000,0
2,0,221,2217,20000,20000,0
3,0,5,58,20000,20000,0
4,0,49,494,30000,30000,0
5,0,120,1208,30000,30000,0
6,0,26,269,30000,30000,0
7,0,29,295,30000,30000,0
8,0,35,351,30000,30000,0
9,0,81,815,40000,40000,0
10,0,56,564,40000,40000,0
11,0,62,628,40000,40000,0
12,0,109,1094,40000,40000,0
13,0,39,396,60000,60000,0
14,0,159,1597,60000,60000,0
15,0,112,1120,60000,60000,0
16,0,46,465,60000,60000,0
17,0,198,1989,60000,60000,0
18,0,15,153,60000,60000,0
19,0,430,4305,80000,80000,0
20,0,87,870,80000,80000,0
21,0,69,695,90000,90000,0
22,0,565,5653,90000,90000,0
23,0,243,2436,90000,90000,0
24,0,133,1339,90000,90000,0
