TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,14,149,10000,10000,0
1,0,2,27,10000,10000,0
2,0,0,3,20000,20000,0
3,0,161,1614,20000,20000,0
4,0,29,296,20000,20000,0
5,0,44,444,20000,20000,0
6,0,20,201,30000,30000,0
7,0,84,844,30000,30000,0
8,0,19,191,30000,30000,0
9,0,68,686,40000,40000,0
10,0,108,1085,40000,40000,0
11,0,69,696,40000,40000,0
12,0,13,137,40000,40000,0
13,0,104,1040,50000,50000,0
14,0,20,207,50000,50000,0
15,0,68,682,50000,50000,0
16,0,33,330,50000,50000,0
17,0,48,486,50000,50000,0
18,0,77,774,50000,50000,0
19,0,34,342,50000,50000,0
20,0,256,2566,60000,60000,0
21,0,12,122,60000,60000,0
22,0,86,867,60000,60000,0
23,0,80,805,80000,80000,0
24,0,90,901,80000,80000,0
