TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,3,32,10000,10000,0
1,0,4,46,10000,10000,0
2,0,4,45,10000,10000,0
3,0,1,14,20000,20000,0
4,0,1,11,30000,30000,0
5,0,0,4,30000,30000,0
6,0,32,323,40000,40000,0
7,0,18,180,40000,40000,0
8,0,14,144,40000,40000,0
9,0,6,62,40000,40000,0
10,0,18,180,40000,40000,0
11,0,18,189,50000,50000,0
12,0,50,501,50000,50000,0
13,0,6,62,50000,50000,0
14,0,2,20,50000,50000,0
15,0,38,385,50000,50000,0
16,0,8,87,50000,50000,0
17,0,1,14,50000,50000,0
18,0,21,215,60000,60000,0
19,0,7,77,80000,80000,0
20,0,107,1076,80000,80000,0
21,0,94,949,80000,80000,0
22,0,7,78,80000,80000,0
23,0,6,69,80000,80000,0
24,0,55,554,80000,80000,0
