TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,19,192,20000,20000,0
1,0,0,5,20000,20000,0
2,0,3,37,20000,20000,0
3,0,4,49,20000,20000,0
4,0,3,39,20000,20000,0
5,0,4,40,20000,20000,0
6,0,2,29,20000,20000,0
7,0,27,279,30000,30000,0
8,0,9,98,30000,30000,0
9,0,1,15,40000,40000,0
10,0,22,225,40000,40000,0
11,0,36,362,40000,40000,0
12,0,4,42,40000,40000,0
13,0,4,45,40000,40000,0
14,0,5,58,40000,40000,0
15,0,2,26,50000,50000,0
16,0,9,98,50000,50000,0
17,0,12,125,60000,60000,0
18,0,32,327,60000,60000,0
19,0,84,841,80000,80000,0
20,0,142,1429,80000,80000,0
21,0,1,11,80000,80000,0
22,0,26,261,80000,80000,0
23,0,26,267,80000,80000,0
24,0,29,299,80000,80000,0
