TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,11,113,10000,10000,0
1,0,2,22,10000,10000,0
2,0,3,39,20000,20000,0
3,0,2,22,20000,20000,0
4,0,26,260,20000,20000,0
5,0,8,85,30000,30000,0
6,0,16,162,30000,30000,0
7,0,9,92,30000,30000,0
8,0,8,80,30000,30000,0
9,0,8,85,40000,40000,0
10,0,18,188,40000,40000,0
11,0,13,137,40000,40000,0
12,0,16,167,60000,60000,0
13,0,49,491,60000,60000,0
14,0,10,107,60000,60000,0
15,0,27,279,60000,60000,0
16,0,37,376,60000,60000,0
17,0,5,58,80000,80000,0
18,0,31,315,80000,80000,0
19,0,47,472,80000,80000,0
20,0,51,512,80000,80000,0
21,0,13,132,90000,90000,0
22,0,18,186,90000,90000,0
23,0,8,84,90000,90000,0
24,0,6,64,90000,90000,0
