TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,4,45,10000,10000,0
1,0,5,51,10000,10000,0
2,0,3,31,10000,10000,0
3,0,1,19,10000,10000,0
4,0,0,5,10000,10000,0
5,0,2,21,10000,10000,0
6,0,8,81,10000,10000,0
7,0,5,58,20000,20000,0
8,0,2,28,20000,20000,0
9,0,19,197,20000,20000,0
10,0,11,116,20000,20000,0
11,0,7,72,20000,20000,0
12,0,6,68,20000,20000,0
13,0,7,77,20000,20000,0
14,0,2,26,30000,30000,0
15,0,30,303,40000,40000,0
16,0,40,408,60000,60000,0
17,0,11,112,80000,80000,0
18,0,20,207,80000,80000,0
19,0,9,95,80000,80000,0
20,0,6,61,80000,80000,0
21,0,16,160,90000,90000,0
22,0,60,600,90000,90000,0
23,0,87,873,90000,90000,0
24,0,35,353,90000,90000,0
