TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,3,31,10000,10000,0
1,0,3,35,10000,10000,0
2,0,5,56,10000,10000,0
3,0,4,42,10000,10000,0
4,0,2,23,20000,20000,0
5,0,10,102,20000,20000,0
6,0,13,139,20000,20000,0
7,0,32,329,30000,30000,0
8,0,7,76,30000,30000,0
9,0,0,4,30000,30000,0
10,0,26,268,30000,30000,0
11,0,5,53,30000,30000,0
12,0,3,33,30000,30000,0
13,0,17,174,30000,30000,0
14,0,1,10,40000,40000,0
15,0,14,140,60000,60000,0
16,0,1,12,60000,60000,0
17,0,70,705,80000,80000,0
18,0,8,80,80000,80000,0
19,0,14,148,80000,80000,0
20,0,44,448,80000,80000,0
21,0,94,946,80000,80000,0
22,0,15,151,90000,90000,0
23,0,7,71,90000,90000,0
24,0,38,386,90000,90000,0
