TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,3,33,20000,20000,0
1,0,3,38,20000,20000,0
2,0,1,17,20000,20000,0
3,0,45,456,30000,30000,0
4,0,18,184,30000,30000,0
5,0,6,60,30000,30000,0
6,0,4,48,30000,30000,0
7,0,0,1,30000,30000,0
8,0,43,439,30000,30000,0
9,0,1,15,30000,30000,0
10,0,6,66,30000,30000,0
11,0,49,499,30000,30000,0
12,0,2,25,40000,40000,0
13,0,15,150,40000,40000,0
14,0,13,131,40000,40000,0
15,0,5,56,40000,40000,0
16,0,10,103,60000,60000,0
17,0,15,150,60000,60000,0
18,0,41,413,80000,80000,0
19,0,24,248,80000,80000,0
20,0,4,49,80000,80000,0
21,0,38,388,80000,80000,0
22,0,33,337,90000,90000,0
23,0,4,47,90000,90000,0
24,0,46,463,90000,90000,0
