TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,102,1020,10000,10000,0
1,0,43,430,20000,20000,0
2,0,8,80,20000,20000,0
3,0,160,1600,50000,50000,0
4,0,84,840,50000,50000,0
5,0,134,1340,50000,50000,0
6,0,41,410,50000,50000,0
7,0,22,220,100000,100000,0
8,0,182,1820,100000,100000,0
9,0,164,1640,100000,100000,0
10,0,128,1280,100000,100000,0
11,0,205,2050,100000,100000,0
12,0,290,2900,100000,100000,0
13,0,47,470,100000,100000,0
14,0,258,2580,100000,100000,0
15,0,127,1270,100000,100000,0
16,0,170,1700,100000,100000,0
17,0,22,220,100000,100000,0
18,0,153,1530,100000,100000,0
19,0,35,350,100000,100000,0
20,0,243,2430,100000,100000,0
21,0,269,2690,100000,100000,0
22,0,241,2410,100000,100000,0
23,0,241,2410,100000,100000,0
24,0,137,1370,100000,100000,0
25,0,258,2580,100000,100000,0
26,0,236,2360,100000,100000,0
27,0,108,1080,200000,200000,0
28,0,67,670,200000,200000,0
29,0,112,1120,200000,200000,0
30,0,112,1129,200000,200000,0
31,0,80,800,200000,200000,0
32,0,67,670,200000,200000,0
33,0,25,250,200000,200000,0
34,0,115,1150,200000,200000,0
35,0,74,740,200000,200000,0
36,0,71,710,200000,200000,0
37,0,117,1170,200000,200000,0
38,0,70,700,200000,200000,0
39,0,84,840,200000,200000,0
40,0,124,1240,200000,200000,0
41,0,47,470,200000,200000,0
42,0,36,360,200000,200000,0
43,0,69,690,200000,200000,0
44,0,97,970,200000,200000,0
45,0,27,270,200000,200000,0
46,0,78,780,200000,200000,0
47,0,133,1330,200000,200000,0
48,0,65,650,200000,200000,0
49,0,10,100,200000,200000,0
50,0,74,740,500000,500000,0
51,0,91,910,1000000,1000000,0
52,0,58,580,1000000,1000000,0
53,0,92,920,1000000,1000000,0
54,0,72,720,1000000,1000000,0
55,0,41,410,1000000,1000000,0
56,0,80,800,1000000,1000000,0
57,0,42,420,1000000,1000000,0
58,0,23,230,1000000,1000000,0
59,0,87,870,1000000,1000000,0
60,0,18,180,1000000,1000000,0
61,0,83,830,1000000,1000000,0
62,0,27,279,1000000,1000000,0
63,0,49,490,1000000,1000000,0
64,0,32,320,1000000,1000000,0
65,0,86,860,1000000,1000000,0
66,0,72,720,1000000,1000000,0
67,0,16,160,1000000,1000000,0
