TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,21,10000,10000,0
1,0,2,26,20000,20000,0
2,0,8,81,20000,20000,0
3,0,0,8,20000,20000,0
4,0,15,153,20000,20000,0
5,0,14,141,20000,20000,0
6,0,45,453,20000,20000,0
7,0,10,103,30000,30000,0
8,0,97,973,30000,30000,0
9,0,63,638,30000,30000,0
10,0,30,304,30000,30000,0
11,0,13,137,40000,40000,0
12,0,93,935,40000,40000,0
13,0,9,94,60000,60000,0
14,0,91,912,60000,60000,0
15,0,294,2940,60000,60000,0
16,0,38,388,60000,60000,0
17,0,54,545,60000,60000,0
18,0,6,63,80000,80000,0
19,0,85,850,80000,80000,0
20,0,36,366,80000,80000,0
21,0,123,1234,80000,80000,0
22,0,299,2996,90000,90000,0
23,0,67,673,90000,90000,0
24,0,60,609,90000,90000,0
