TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,10,10000,10000,0
1,0,19,195,10000,10000,0
2,0,6,69,10000,10000,0
3,0,3,34,10000,10000,0
4,0,37,375,20000,20000,0
5,0,120,1200,20000,20000,0
6,0,4,48,20000,20000,0
7,0,1,13,20000,20000,0
8,0,27,271,30000,30000,0
9,0,6,60,30000,30000,0
10,0,33,332,30000,30000,0
11,0,9,91,30000,30000,0
12,0,27,278,30000,30000,0
13,0,1,10,30000,30000,0
14,0,33,337,30000,30000,0
15,0,42,429,40000,40000,0
16,0,221,2215,40000,40000,0
17,0,8,86,60000,60000,0
18,0,214,2146,60000,60000,0
19,0,5,57,60000,60000,0
20,0,147,1474,90000,90000,0
21,0,71,716,90000,90000,0
22,0,5,54,90000,90000,0
23,0,65,656,90000,90000,0
24,0,40,404,90000,90000,0
