TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,18,180,10000,10000,0
1,0,0,6,10000,10000,0
2,0,7,73,10000,10000,0
3,0,10,107,10000,10000,0
4,0,12,128,10000,10000,0
5,0,39,393,20000,20000,0
6,0,23,239,20000,20000,0
7,0,35,358,20000,20000,0
8,0,5,52,20000,20000,0
9,0,57,574,20000,20000,0
10,0,15,159,30000,30000,0
11,0,13,137,30000,30000,0
12,0,25,251,30000,30000,0
13,0,32,325,30000,30000,0
14,0,36,362,40000,40000,0
15,0,59,592,40000,40000,0
16,0,21,213,40000,40000,0
17,0,70,704,60000,60000,0
18,0,293,2938,80000,80000,0
19,0,5,59,80000,80000,0
20,0,37,376,90000,90000,0
21,0,135,1353,90000,90000,0
22,0,26,269,90000,90000,0
23,0,41,411,90000,90000,0
24,0,315,3152,90000,90000,0
