TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,202,2020,10000,10000,0
1,0,194,1940,10000,10000,0
2,0,166,1660,20000,20000,0
3,0,63,630,20000,20000,0
4,0,104,1040,50000,50000,0
5,0,208,2089,100000,100000,0
6,0,136,1360,100000,100000,0
7,0,371,3719,100000,100000,0
8,0,252,2520,100000,100000,0
9,0,248,2480,100000,100000,0
10,0,83,830,100000,100000,0
11,0,391,3910,100000,100000,0
12,0,32,320,100000,100000,0
13,0,208,2080,100000,100000,0
14,0,218,2180,100000,100000,0
15,0,62,620,100000,100000,0
16,0,308,3080,100000,100000,0
17,0,244,2440,100000,100000,0
18,0,283,2830,100000,100000,0
19,0,160,1600,100000,100000,0
20,0,27,270,100000,100000,0
21,0,234,2340,100000,100000,0
22,0,26,260,200000,200000,0
23,0,135,1350,200000,200000,0
24,0,98,980,200000,200000,0
25,0,40,400,200000,200000,0
26,0,122,1220,200000,200000,0
27,0,18,180,200000,200000,0
28,0,84,840,200000,200000,0
29,0,63,630,200000,200000,0
30,0,187,1870,200000,200000,0
31,0,126,1260,200000,200000,0
32,0,158,1580,200000,200000,0
33,0,141,1410,200000,200000,0
34,0,19,190,200000,200000,0
35,0,195,1950,200000,200000,0
36,0,81,810,500000,500000,0
37,0,93,930,500000,500000,0
38,0,182,1820,500000,500000,0
39,0,37,370,500000,500000,0
40,0,120,1209,1000000,1000000,0
