TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,9,90,10000,10000,0
1,0,7,73,10000,10000,0
2,0,12,126,10000,10000,0
3,0,25,257,20000,20000,0
4,0,38,386,20000,20000,0
5,0,22,225,20000,20000,0
6,0,56,566,20000,20000,0
7,0,38,389,20000,20000,0
8,0,139,1399,20000,20000,0
9,0,38,383,30000,30000,0
10,0,5,58,30000,30000,0
11,0,134,1348,40000,40000,0
12,0,71,710,40000,40000,0
13,0,86,862,60000,60000,0
14,0,140,1403,60000,60000,0
15,0,57,574,60000,60000,0
16,0,25,254,60000,60000,0
17,0,32,320,80000,80000,0
18,0,287,2875,80000,80000,0
19,0,229,2290,80000,80000,0
20,0,3,36,80000,80000,0
21,0,149,1494,80000,80000,0
22,0,265,2658,90000,90000,0
23,0,32,321,90000,90000,0
24,0,640,6405,90000,90000,0
