TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,121,1219,10000,10000,0
1,0,9,93,10000,10000,0
2,0,99,993,20000,20000,0
3,0,86,866,20000,20000,0
4,0,8,88,20000,20000,0
5,0,22,223,20000,20000,0
6,0,35,359,30000,30000,0
7,0,53,535,30000,30000,0
8,0,86,863,30000,30000,0
9,0,264,2648,40000,40000,0
10,0,192,1928,40000,40000,0
11,0,36,366,40000,40000,0
12,0,31,312,40000,40000,0
13,0,71,716,40000,40000,0
14,0,61,617,60000,60000,0
15,0,104,1047,60000,60000,0
16,0,750,7504,60000,60000,0
17,0,110,1104,80000,80000,0
18,0,173,1735,80000,80000,0
19,0,279,2796,80000,80000,0
20,0,235,2351,80000,80000,0
21,0,155,1550,80000,80000,0
22,0,233,2331,90000,90000,0
23,0,56,564,90000,90000,0
24,0,431,4311,90000,90000,0
