TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,19,196,10000,10000,0
1,0,7,78,10000,10000,0
2,0,10,108,10000,10000,0
3,0,76,767,10000,10000,0
4,0,5,57,20000,20000,0
5,0,94,940,20000,20000,0
6,0,184,1845,30000,30000,0
7,0,44,444,30000,30000,0
8,0,87,873,40000,40000,0
9,0,241,2419,40000,40000,0
10,0,13,130,60000,60000,0
11,0,31,312,60000,60000,0
12,0,283,2838,60000,60000,0
13,0,374,3745,60000,60000,0
14,0,210,2102,60000,60000,0
15,0,47,476,80000,80000,0
16,0,535,5359,80000,80000,0
17,0,601,6015,80000,80000,0
18,0,60,608,90000,90000,0
19,0,52,524,90000,90000,0
20,0,52,528,90000,90000,0
21,0,317,3175,90000,90000,0
22,0,111,1112,90000,90000,0
23,0,220,2202,90000,90000,0
24,0,769,7699,90000,90000,0
