TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,24,246,10000,10000,0
1,0,36,366,10000,10000,0
2,0,19,191,20000,20000,0
3,0,223,2238,20000,20000,0
4,0,12,124,20000,20000,0
5,0,3,33,20000,20000,0
6,0,44,441,30000,30000,0
7,0,7,78,30000,30000,0
8,0,215,2154,40000,40000,0
9,0,189,1899,50000,50000,0
10,0,17,173,50000,50000,0
11,0,11,111,50000,50000,0
12,0,23,237,50000,50000,0
13,0,29,294,50000,50000,0
14,0,421,4211,50000,50000,0
15,0,414,4143,60000,60000,0
16,0,307,3076,60000,60000,0
17,0,280,2807,60000,60000,0
18,0,262,2625,60000,60000,0
19,0,295,2956,60000,60000,0
20,0,26,268,80000,80000,0
21,0,8,88,80000,80000,0
22,0,167,1675,80000,80000,0
23,0,83,831,80000,80000,0
24,0,829,8295,80000,80000,0
