TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,8,82,10000,10000,0
1,0,8,85,10000,10000,0
2,0,3,33,10000,10000,0
3,0,1,11,10000,10000,0
4,0,66,669,10000,10000,0
5,0,23,233,20000,20000,0
6,0,11,111,20000,20000,0
7,0,13,133,20000,20000,0
8,0,80,802,20000,20000,0
9,0,70,706,20000,20000,0
10,0,142,1427,30000,30000,0
11,0,145,1456,30000,30000,0
12,0,91,916,40000,40000,0
13,0,77,779,40000,40000,0
14,0,24,240,40000,40000,0
15,0,28,280,40000,40000,0
16,0,483,4839,60000,60000,0
17,0,266,2665,60000,60000,0
18,0,143,1431,80000,80000,0
19,0,370,3700,80000,80000,0
20,0,60,605,80000,80000,0
21,0,342,3423,90000,90000,0
22,0,472,4727,90000,90000,0
23,0,359,3599,90000,90000,0
24,0,1201,12018,90000,90000,0
