TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,36,365,10000,10000,0
1,0,15,157,10000,10000,0
2,0,3,38,10000,10000,0
3,0,51,511,10000,10000,0
4,0,7,71,10000,10000,0
5,0,8,84,10000,10000,0
6,0,6,69,20000,20000,0
7,0,14,141,30000,30000,0
8,0,46,468,30000,30000,0
9,0,90,903,40000,40000,0
10,0,26,261,40000,40000,0
11,0,20,205,60000,60000,0
12,0,132,1322,60000,60000,0
13,0,447,4479,60000,60000,0
14,0,286,2860,60000,60000,0
15,0,222,2228,60000,60000,0
16,0,64,649,60000,60000,0
17,0,190,1903,80000,80000,0
18,0,46,461,80000,80000,0
19,0,65,654,80000,80000,0
20,0,187,1871,80000,80000,0
21,0,74,745,80000,80000,0
22,0,11,112,80000,80000,0
23,0,134,1348,80000,80000,0
24,0,356,3561,90000,90000,0
