TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,40,402,10000,10000,0
1,0,72,726,20000,20000,0
2,0,85,857,20000,20000,0
3,0,11,114,20000,20000,0
4,0,16,166,30000,30000,0
5,0,74,749,40000,40000,0
6,0,21,214,40000,40000,0
7,0,267,2673,40000,40000,0
8,0,88,887,40000,40000,0
9,0,10,103,40000,40000,0
10,0,19,199,50000,50000,0
11,0,256,2560,50000,50000,0
12,0,38,380,60000,60000,0
13,0,99,993,60000,60000,0
14,0,75,756,80000,80000,0
15,0,237,2379,80000,80000,0
16,0,497,4978,80000,80000,0
17,0,41,416,80000,80000,0
18,0,21,215,80000,80000,0
19,0,34,349,80000,80000,0
20,0,213,2139,80000,80000,0
21,0,119,1193,80000,80000,0
22,0,13,132,80000,80000,0
23,0,92,928,80000,80000,0
24,0,55,552,80000,80000,0
