TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,14,146,10000,10000,0
1,0,9,91,10000,10000,0
2,0,17,174,10000,10000,0
3,0,90,900,10000,10000,0
4,0,12,120,10000,10000,0
5,0,17,171,10000,10000,0
6,0,74,740,20000,20000,0
7,0,25,253,20000,20000,0
8,0,235,2359,30000,30000,0
9,0,22,228,30000,30000,0
10,0,79,791,30000,30000,0
11,0,22,223,30000,30000,0
12,0,1,15,40000,40000,0
13,0,29,297,60000,60000,0
14,0,67,673,60000,60000,0
15,0,140,1404,80000,80000,0
16,0,35,356,80000,80000,0
17,0,92,926,80000,80000,0
18,0,286,2860,80000,80000,0
19,0,74,749,80000,80000,0
20,0,224,2248,90000,90000,0
21,0,121,1216,90000,90000,0
22,0,222,2223,90000,90000,0
23,0,92,922,90000,90000,0
24,0,7,77,90000,90000,0
