TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,47,471,10000,10000,0
1,0,26,260,10000,10000,0
2,0,8,89,10000,10000,0
3,0,5,53,20000,20000,0
4,0,32,329,20000,20000,0
5,0,18,182,20000,20000,0
6,0,59,593,20000,20000,0
7,0,30,308,30000,30000,0
8,0,25,259,30000,30000,0
9,0,0,6,40000,40000,0
10,0,234,2344,40000,40000,0
11,0,30,309,40000,40000,0
12,0,99,996,40000,40000,0
13,0,10,106,40000,40000,0
14,0,3,37,40000,40000,0
15,0,45,450,40000,40000,0
16,0,53,530,60000,60000,0
17,0,25,254,60000,60000,0
18,0,249,2493,60000,60000,0
19,0,40,406,60000,60000,0
20,0,273,2731,80000,80000,0
21,0,15,156,80000,80000,0
22,0,41,418,90000,90000,0
23,0,105,1057,90000,90000,0
24,0,187,1876,90000,90000,0
