TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,14,147,20000,20000,0
1,0,1,19,20000,20000,0
2,0,45,450,20000,20000,0
3,0,65,657,20000,20000,0
4,0,48,481,20000,20000,0
5,0,48,483,30000,30000,0
6,0,202,2021,30000,30000,0
7,0,0,4,30000,30000,0
8,0,8,84,30000,30000,0
9,0,68,689,40000,40000,0
10,0,8,82,40000,40000,0
11,0,74,744,40000,40000,0
12,0,35,359,40000,40000,0
13,0,130,1307,50000,50000,0
14,0,165,1651,50000,50000,0
15,0,12,125,60000,60000,0
16,0,117,1177,60000,60000,0
17,0,119,1195,60000,60000,0
18,0,225,2258,80000,80000,0
19,0,35,358,80000,80000,0
20,0,115,1155,80000,80000,0
21,0,62,621,80000,80000,0
22,0,120,1202,80000,80000,0
23,0,51,519,80000,80000,0
24,0,12,124,80000,80000,0
