TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,13,139,10000,10000,0
1,0,39,397,10000,10000,0
2,0,15,153,10000,10000,0
3,0,10,109,10000,10000,0
4,0,10,107,10000,10000,0
5,0,23,234,10000,10000,0
6,0,24,243,10000,10000,0
7,0,9,97,10000,10000,0
8,0,22,220,20000,20000,0
9,0,7,77,30000,30000,0
10,0,9,96,30000,30000,0
11,0,0,7,30000,30000,0
12,0,10,103,30000,30000,0
13,0,12,126,30000,30000,0
14,0,28,281,30000,30000,0
15,0,29,298,40000,40000,0
16,0,151,1510,40000,40000,0
17,0,82,822,40000,40000,0
18,0,36,365,60000,60000,0
19,0,22,229,60000,60000,0
20,0,10,107,60000,60000,0
21,0,159,1592,80000,80000,0
22,0,36,361,80000,80000,0
23,0,41,417,90000,90000,0
24,0,98,988,90000,90000,0
