TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,7,75,10000,10000,0
1,0,5,56,10000,10000,0
2,0,14,145,10000,10000,0
3,0,12,120,20000,20000,0
4,0,18,188,20000,20000,0
5,0,28,289,20000,20000,0
6,0,20,200,20000,20000,0
7,0,19,194,20000,20000,0
8,0,29,293,30000,30000,0
9,0,167,1679,40000,40000,0
10,0,8,84,40000,40000,0
11,0,29,296,40000,40000,0
12,0,20,203,40000,40000,0
13,0,213,2138,40000,40000,0
14,0,81,819,60000,60000,0
15,0,25,254,60000,60000,0
16,0,12,124,60000,60000,0
17,0,42,421,60000,60000,0
18,0,23,230,60000,60000,0
19,0,25,250,80000,80000,0
20,0,206,2065,80000,80000,0
21,0,81,813,90000,90000,0
22,0,49,493,90000,90000,0
23,0,1,11,90000,90000,0
24,0,254,2543,90000,90000,0
