TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,19,197,10000,10000,0
1,0,9,97,10000,10000,0
2,0,1,11,10000,10000,0
3,0,2,23,10000,10000,0
4,0,3,39,20000,20000,0
5,0,7,74,30000,30000,0
6,0,66,663,30000,30000,0
7,0,35,351,30000,30000,0
8,0,21,217,30000,30000,0
9,0,2,22,30000,30000,0
10,0,55,554,30000,30000,0
11,0,179,1798,40000,40000,0
12,0,160,1607,60000,60000,0
13,0,40,402,60000,60000,0
14,0,41,411,60000,60000,0
15,0,15,151,80000,80000,0
16,0,80,801,80000,80000,0
17,0,225,2258,80000,80000,0
18,0,165,1652,90000,90000,0
19,0,92,928,90000,90000,0
20,0,85,859,90000,90000,0
21,0,106,1063,90000,90000,0
22,0,30,308,90000,90000,0
23,0,0,5,90000,90000,0
24,0,208,2087,90000,90000,0
