TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,24,10000,10000,0
1,0,0,2,10000,10000,0
2,0,10,100,10000,10000,0
3,0,3,35,20000,20000,0
4,0,11,119,20000,20000,0
5,0,30,300,20000,20000,0
6,0,45,455,30000,30000,0
7,0,111,1112,30000,30000,0
8,0,4,43,30000,30000,0
9,0,43,437,30000,30000,0
10,0,7,74,40000,40000,0
11,0,0,9,40000,40000,0
12,0,108,1087,40000,40000,0
13,0,2,21,40000,40000,0
14,0,73,738,40000,40000,0
15,0,203,2037,60000,60000,0
16,0,31,315,60000,60000,0
17,0,135,1351,60000,60000,0
18,0,163,1632,60000,60000,0
19,0,66,662,80000,80000,0
20,0,244,2440,80000,80000,0
21,0,57,574,90000,90000,0
22,0,111,1117,90000,90000,0
23,0,2,25,90000,90000,0
24,0,9,99,90000,90000,0
