TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,11,112,10000,10000,0
1,0,7,70,10000,10000,0
2,0,6,64,20000,20000,0
3,0,24,248,20000,20000,0
4,0,26,266,30000,30000,0
5,0,13,137,30000,30000,0
6,0,69,690,30000,30000,0
7,0,3,39,30000,30000,0
8,0,22,226,30000,30000,0
9,0,50,509,40000,40000,0
10,0,132,1320,40000,40000,0
11,0,49,499,50000,50000,0
12,0,288,2883,50000,50000,0
13,0,40,404,50000,50000,0
14,0,65,650,60000,60000,0
15,0,58,583,60000,60000,0
16,0,30,309,60000,60000,0
17,0,11,115,60000,60000,0
18,0,246,2463,60000,60000,0
19,0,108,1088,60000,60000,0
20,0,176,1762,80000,80000,0
21,0,22,224,80000,80000,0
22,0,137,1375,80000,80000,0
23,0,253,2538,80000,80000,0
24,0,308,3088,80000,80000,0
