TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,10,106,10000,10000,0
1,0,1,10,10000,10000,0
2,0,5,56,10000,10000,0
3,0,21,215,10000,10000,0
4,0,21,211,20000,20000,0
5,0,40,407,20000,20000,0
6,0,53,539,20000,20000,0
7,0,100,1008,30000,30000,0
8,0,0,8,30000,30000,0
9,0,65,651,30000,30000,0
10,0,2,20,30000,30000,0
11,0,15,150,30000,30000,0
12,0,3,33,40000,40000,0
13,0,107,1072,40000,40000,0
14,0,63,631,40000,40000,0
15,0,136,1364,40000,40000,0
16,0,24,241,40000,40000,0
17,0,3,37,50000,50000,0
18,0,273,2732,50000,50000,0
19,0,0,7,50000,50000,0
20,0,270,2700,50000,50000,0
21,0,13,130,60000,60000,0
22,0,138,1383,60000,60000,0
23,0,23,232,60000,60000,0
24,0,117,1175,60000,60000,0
