TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,17,171,10000,10000,0
1,0,4,44,10000,10000,0
2,0,57,575,10000,10000,0
3,0,30,309,10000,10000,0
4,0,10,109,10000,10000,0
5,0,20,204,10000,10000,0
6,0,19,190,20000,20000,0
7,0,29,296,20000,20000,0
8,0,71,710,20000,20000,0
9,0,8,82,20000,20000,0
10,0,108,1080,20000,20000,0
11,0,11,113,30000,30000,0
12,0,0,9,40000,40000,0
13,0,25,253,40000,40000,0
14,0,218,2186,40000,40000,0
15,0,42,423,60000,60000,0
16,0,61,613,60000,60000,0
17,0,49,497,60000,60000,0
18,0,9,96,80000,80000,0
19,0,69,696,80000,80000,0
20,0,14,140,80000,80000,0
21,0,38,384,90000,90000,0
22,0,20,205,90000,90000,0
23,0,236,2364,90000,90000,0
24,0,48,483,90000,90000,0
