TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,2,26,10000,10000,0
1,0,13,138,10000,10000,0
2,0,4,43,10000,10000,0
3,0,3,31,10000,10000,0
4,0,108,1085,30000,30000,0
5,0,19,191,30000,30000,0
6,0,28,289,30000,30000,0
7,0,76,769,40000,40000,0
8,0,62,629,40000,40000,0
9,0,118,1189,40000,40000,0
10,0,114,1142,60000,60000,0
11,0,69,691,60000,60000,0
12,0,41,414,60000,60000,0
13,0,421,4211,60000,60000,0
14,0,29,293,60000,60000,0
15,0,33,336,60000,60000,0
16,0,68,681,80000,80000,0
17,0,237,2378,80000,80000,0
18,0,12,120,80000,80000,0
19,0,122,1221,90000,90000,0
20,0,658,6582,90000,90000,0
21,0,50,504,90000,90000,0
22,0,21,214,90000,90000,0
23,0,39,396,90000,90000,0
24,0,18,185,90000,90000,0
