TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,25,257,10000,10000,0
1,0,19,192,10000,10000,0
2,0,3,32,10000,10000,0
3,0,29,294,20000,20000,0
4,0,62,626,20000,20000,0
5,0,112,1125,20000,20000,0
6,0,58,586,20000,20000,0
7,0,0,9,20000,20000,0
8,0,16,162,20000,20000,0
9,0,221,2213,30000,30000,0
10,0,43,436,40000,40000,0
11,0,188,1884,40000,40000,0
12,0,134,1349,60000,60000,0
13,0,67,677,60000,60000,0
14,0,184,1849,60000,60000,0
15,0,32,329,60000,60000,0
16,0,17,174,60000,60000,0
17,0,121,1211,60000,60000,0
18,0,104,1042,60000,60000,0
19,0,91,910,60000,60000,0
20,0,239,2399,60000,60000,0
21,0,322,3228,80000,80000,0
22,0,188,1888,80000,80000,0
23,0,167,1679,90000,90000,0
24,0,282,2826,90000,90000,0
