TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,23,230,10000,10000,0
1,0,137,1370,10000,10000,0
2,0,185,1859,50000,50000,0
3,0,73,730,100000,100000,0
4,0,71,710,100000,100000,0
5,0,415,4150,100000,100000,0
6,0,286,2860,100000,100000,0
7,0,166,1660,100000,100000,0
8,0,302,3020,100000,100000,0
9,0,97,970,100000,100000,0
10,0,272,2720,100000,100000,0
11,0,231,2310,100000,100000,0
12,0,90,900,200000,200000,0
13,0,88,880,200000,200000,0
14,0,68,680,500000,500000,0
15,0,83,830,1000000,1000000,0
16,0,82,820,1000000,1000000,0
17,0,63,630,1000000,1000000,0
18,0,141,1410,1000000,1000000,0
19,0,81,810,1000000,1000000,0
