TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,52,520,10000,10000,0
1,0,31,310,20000,20000,0
2,0,489,4890,50000,50000,0
3,0,353,3530,100000,100000,0
4,0,60,600,200000,200000,0
5,0,659,6590,200000,200000,0
6,0,264,2640,200000,200000,0
7,0,734,7340,200000,200000,0
8,0,109,1090,200000,200000,0
9,0,75,750,200000,200000,0
10,0,92,920,200000,200000,0
11,0,195,1950,200000,200000,0
12,0,55,550,200000,200000,0
13,0,395,3950,200000,200000,0
14,0,95,959,200000,200000,0
15,0,128,1280,200000,200000,0
16,0,312,3120,200000,200000,0
17,0,497,4970,200000,200000,0
18,0,10,100,200000,200000,0
19,0,258,2580,200000,200000,0
20,0,187,1870,200000,200000,0
21,0,36,360,200000,200000,0
22,0,224,2240,200000,200000,0
23,0,59,590,500000,500000,0
24,0,77,770,500000,500000,0
25,0,195,1950,1000000,1000000,0
26,0,20,200,1000000,1000000,0
27,0,92,920,1000000,1000000,0
28,0,500,5000,1000000,1000000,0
29,0,29,290,1000000,1000000,0
30,0,16,160,1000000,1000000,0
31,0,301,3010,1000000,1000000,0
32,0,129,1290,1000000,1000000,0
33,0,81,810,1000000,1000000,0
34,0,53,530,1000000,1000000,0
35,0,275,2750,1000000,1000000,0
36,0,89,890,1000000,1000000,0
37,0,184,1840,1000000,1000000,0
38,0,67,670,1000000,1000000,0
39,0,171,1710,1000000,1000000,0
