TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,10,104,10000,10000,0
1,0,24,247,10000,10000,0
2,0,13,134,10000,10000,0
3,0,3,35,10000,10000,0
4,0,18,188,20000,20000,0
5,0,32,326,20000,20000,0
6,0,56,564,30000,30000,0
7,0,49,493,30000,30000,0
8,0,21,212,30000,30000,0
9,0,184,1844,30000,30000,0
10,0,68,685,40000,40000,0
11,0,52,520,40000,40000,0
12,0,8,82,40000,40000,0
13,0,953,9536,60000,60000,0
14,0,498,4981,60000,60000,0
15,0,11,112,60000,60000,0
16,0,76,764,60000,60000,0
17,0,90,901,80000,80000,0
18,0,525,5250,80000,80000,0
19,0,339,3394,80000,80000,0
20,0,369,3692,80000,80000,0
21,0,133,1335,90000,90000,0
22,0,613,6135,90000,90000,0
23,0,136,1366,90000,90000,0
24,0,591,5919,90000,90000,0
