TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,36,360,10000,10000,0
1,0,30,304,10000,10000,0
2,0,104,1041,10000,10000,0
3,0,173,1733,20000,20000,0
4,0,55,556,20000,20000,0
5,0,32,322,20000,20000,0
6,0,71,713,20000,20000,0
7,0,48,487,30000,30000,0
8,0,191,1915,30000,30000,0
9,0,86,861,30000,30000,0
10,0,55,556,30000,30000,0
11,0,97,972,30000,30000,0
12,0,1,10,40000,40000,0
13,0,449,4497,40000,40000,0
14,0,97,972,40000,40000,0
15,0,137,1379,80000,80000,0
16,0,231,2316,80000,80000,0
17,0,33,334,80000,80000,0
18,0,115,1156,80000,80000,0
19,0,239,2395,80000,80000,0
20,0,366,3664,90000,90000,0
21,0,167,1676,90000,90000,0
22,0,71,719,90000,90000,0
23,0,33,339,90000,90000,0
24,0,3,30,90000,90000,0
