TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,29,298,10000,10000,0
1,0,58,589,20000,20000,0
2,0,282,2824,20000,20000,0
3,0,16,161,20000,20000,0
4,0,38,388,20000,20000,0
5,0,45,451,30000,30000,0
6,0,209,2091,30000,30000,0
7,0,232,2327,30000,30000,0
8,0,31,311,30000,30000,0
9,0,65,650,40000,40000,0
10,0,3,36,40000,40000,0
11,0,376,3764,40000,40000,0
12,0,55,555,40000,40000,0
13,0,32,328,40000,40000,0
14,0,26,261,50000,50000,0
15,0,166,1662,50000,50000,0
16,0,36,361,50000,50000,0
17,0,329,3298,50000,50000,0
18,0,204,2044,60000,60000,0
19,0,20,206,60000,60000,0
20,0,22,224,60000,60000,0
21,0,191,1915,80000,80000,0
22,0,278,2781,80000,80000,0
23,0,1620,16201,80000,80000,0
24,0,413,4130,80000,80000,0
