TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,1,18,10000,10000,0
1,0,139,1392,10000,10000,0
2,0,73,738,10000,10000,0
3,0,61,619,20000,20000,0
4,0,3,39,20000,20000,0
5,0,72,729,20000,20000,0
6,0,40,404,20000,20000,0
7,0,370,3706,30000,30000,0
8,0,23,230,30000,30000,0
9,0,59,597,30000,30000,0
10,0,12,128,40000,40000,0
11,0,53,533,40000,40000,0
12,0,95,956,40000,40000,0
13,0,235,2356,60000,60000,0
14,0,49,498,60000,60000,0
15,0,888,8883,60000,60000,0
16,0,24,241,60000,60000,0
17,0,98,981,80000,80000,0
18,0,490,4909,80000,80000,0
19,0,308,3082,80000,80000,0
20,0,285,2850,80000,80000,0
21,0,637,6378,90000,90000,0
22,0,641,6412,90000,90000,0
23,0,62,623,90000,90000,0
24,0,66,665,90000,90000,0
