TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,22,224,10000,10000,0
1,0,14,145,10000,10000,0
2,0,11,112,10000,10000,0
3,0,132,1327,10000,10000,0
4,0,20,209,20000,20000,0
5,0,93,936,20000,20000,0
6,0,143,1431,30000,30000,0
7,0,144,1444,30000,30000,0
8,0,20,203,30000,30000,0
9,0,366,3668,30000,30000,0
10,0,35,354,30000,30000,0
11,0,78,789,30000,30000,0
12,0,12,121,40000,40000,0
13,0,41,419,40000,40000,0
14,0,333,3334,40000,40000,0
15,0,89,893,40000,40000,0
16,0,151,1512,40000,40000,0
17,0,77,774,60000,60000,0
18,0,384,3840,60000,60000,0
19,0,98,985,80000,80000,0
20,0,181,1811,80000,80000,0
21,0,74,742,80000,80000,0
22,0,1119,11197,80000,80000,0
23,0,685,6857,90000,90000,0
24,0,38,381,90000,90000,0
