TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,27,271,10000,10000,0
1,0,85,855,10000,10000,0
2,0,60,605,10000,10000,0
3,0,1,18,10000,10000,0
4,0,5,51,20000,20000,0
5,0,115,1150,20000,20000,0
6,0,17,174,20000,20000,0
7,0,198,1984,20000,20000,0
8,0,88,887,20000,20000,0
9,0,28,281,30000,30000,0
10,0,102,1020,30000,30000,0
11,0,208,2086,40000,40000,0
12,0,337,3377,40000,40000,0
13,0,450,4505,40000,40000,0
14,0,412,4129,60000,60000,0
15,0,111,1114,60000,60000,0
16,0,217,2179,60000,60000,0
17,0,240,2405,60000,60000,0
18,0,27,276,60000,60000,0
19,0,121,1214,80000,80000,0
20,0,706,7068,80000,80000,0
21,0,132,1322,80000,80000,0
22,0,85,852,90000,90000,0
23,0,87,873,90000,90000,0
24,0,110,1103,90000,90000,0
