TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,65,656,10000,10000,0
1,0,86,861,20000,20000,0
2,0,43,438,20000,20000,0
3,0,17,178,20000,20000,0
4,0,168,1683,30000,30000,0
5,0,104,1044,30000,30000,0
6,0,37,376,30000,30000,0
7,0,13,136,30000,30000,0
8,0,49,490,30000,30000,0
9,0,387,3874,30000,30000,0
10,0,4,43,30000,30000,0
11,0,36,363,40000,40000,0
12,0,46,466,40000,40000,0
13,0,12,122,60000,60000,0
14,0,1174,11746,60000,60000,0
15,0,26,269,60000,60000,0
16,0,167,1673,60000,60000,0
17,0,158,1584,60000,60000,0
18,0,325,3254,60000,60000,0
19,0,566,5660,80000,80000,0
20,0,626,6260,80000,80000,0
21,0,356,3561,80000,80000,0
22,0,420,4203,80000,80000,0
23,0,51,519,90000,90000,0
24,0,197,1977,90000,90000,0
