TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,12,121,10000,10000,0
1,0,180,1803,20000,20000,0
2,0,103,1034,20000,20000,0
3,0,10,105,30000,30000,0
4,0,108,1080,30000,30000,0
5,0,0,3,30000,30000,0
6,0,355,3554,30000,30000,0
7,0,4,49,30000,30000,0
8,0,97,978,40000,40000,0
9,0,229,2295,40000,40000,0
10,0,144,1447,40000,40000,0
11,0,80,807,40000,40000,0
12,0,5,53,40000,40000,0
13,0,356,3560,40000,40000,0
14,0,313,3139,60000,60000,0
15,0,668,6681,80000,80000,0
16,0,561,5611,80000,80000,0
17,0,307,3078,80000,80000,0
18,0,210,2102,80000,80000,0
19,0,636,6367,90000,90000,0
20,0,366,3668,90000,90000,0
21,0,377,3775,90000,90000,0
22,0,42,427,90000,90000,0
23,0,181,1817,90000,90000,0
24,0,75,758,90000,90000,0
