TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,16,160,10000,10000,0
1,0,9,99,10000,10000,0
2,0,13,131,10000,10000,0
3,0,62,628,20000,20000,0
4,0,11,118,20000,20000,0
5,0,566,5667,30000,30000,0
6,0,60,608,30000,30000,0
7,0,238,2384,30000,30000,0
8,0,56,568,30000,30000,0
9,0,98,987,30000,30000,0
10,0,6,64,30000,30000,0
11,0,69,690,30000,30000,0
12,0,408,4082,40000,40000,0
13,0,212,2128,40000,40000,0
14,0,223,2237,40000,40000,0
15,0,162,1622,60000,60000,0
16,0,367,3679,60000,60000,0
17,0,52,529,60000,60000,0
18,0,0,2,60000,60000,0
19,0,561,5616,80000,80000,0
20,0,47,471,80000,80000,0
21,0,247,2479,80000,80000,0
22,0,293,2939,90000,90000,0
23,0,59,596,90000,90000,0
24,0,26,269,90000,90000,0
