TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,116,1160,10000,10000,0
1,0,92,920,10000,10000,0
2,0,294,2940,10000,10000,0
3,0,121,1210,10000,10000,0
4,0,68,680,20000,20000,0
5,0,335,3350,20000,20000,0
6,0,52,520,20000,20000,0
7,0,238,2380,100000,100000,0
8,0,164,1640,200000,200000,0
9,0,104,1040,200000,200000,0
10,0,97,970,200000,200000,0
11,0,49,490,200000,200000,0
12,0,132,1320,200000,200000,0
13,0,51,510,200000,200000,0
14,0,84,840,200000,200000,0
15,0,133,1330,200000,200000,0
16,0,395,3950,200000,200000,0
17,0,30,300,200000,200000,0
18,0,436,4360,200000,200000,0
19,0,104,1040,200000,200000,0
20,0,38,380,200000,200000,0
21,0,119,1190,200000,200000,0
22,0,62,620,200000,200000,0
23,0,107,1070,200000,200000,0
24,0,77,770,200000,200000,0
25,0,76,760,200000,200000,0
26,0,117,1170,200000,200000,0
27,0,62,620,200000,200000,0
28,0,146,1460,200000,200000,0
29,0,51,510,200000,200000,0
30,0,28,289,200000,200000,0
31,0,77,770,200000,200000,0
32,0,44,440,200000,200000,0
33,0,14,140,200000,200000,0
34,0,600,6000,200000,200000,0
35,0,156,1560,200000,200000,0
36,0,38,380,500000,500000,0
37,0,335,3350,500000,500000,0
38,0,59,599,500000,500000,0
39,0,158,1580,500000,500000,0
40,0,135,1350,500000,500000,0
41,0,79,790,1000000,1000000,0
42,0,33,330,1000000,1000000,0
43,0,87,870,1000000,1000000,0
44,0,75,750,1000000,1000000,0
45,0,295,2950,1000000,1000000,0
46,0,12,120,1000000,1000000,0
47,0,58,580,1000000,1000000,0
48,0,50,500,1000000,1000000,0
49,0,35,350,1000000,1000000,0
50,0,223,2230,1000000,1000000,0
51,0,50,500,1000000,1000000,0
52,0,92,920,1000000,1000000,0
53,0,17,170,1000000,1000000,0
54,0,42,420,1000000,1000000,0
55,0,90,900,1000000,1000000,0
56,0,44,440,1000000,1000000,0
57,0,49,490,1000000,1000000,0
58,0,591,5910,1000000,1000000,0
59,0,23,230,1000000,1000000,0
60,0,75,750,1000000,1000000,0
61,0,40,400,1000000,1000000,0
62,0,12,120,1000000,1000000,0
63,0,31,310,1000000,1000000,0
64,0,88,880,1000000,1000000,0
65,0,13,139,1000000,1000000,0
66,0,27,270,1000000,1000000,0
67,0,302,3020,1000000,1000000,0
68,0,87,870,1000000,1000000,0
69,0,14,149,1000000,1000000,0
70,0,70,700,1000000,1000000,0
71,0,137,1370,1000000,1000000,0
