TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,61,616,10000,10000,0
1,0,4,44,10000,10000,0
2,0,39,398,10000,10000,0
3,0,31,311,20000,20000,0
4,0,87,877,20000,20000,0
5,0,34,348,30000,30000,0
6,0,57,573,30000,30000,0
7,0,28,282,30000,30000,0
8,0,424,4249,40000,40000,0
9,0,117,1177,40000,40000,0
10,0,26,266,40000,40000,0
11,0,66,664,40000,40000,0
12,0,92,921,40000,40000,0
13,0,5,56,40000,40000,0
14,0,99,999,40000,40000,0
15,0,495,4956,50000,50000,0
16,0,313,3139,50000,50000,0
17,0,110,1101,50000,50000,0
18,0,3,37,50000,50000,0
19,0,99,996,60000,60000,0
20,0,30,300,60000,60000,0
21,0,88,886,60000,60000,0
22,0,5,52,60000,60000,0
23,0,323,3233,60000,60000,0
24,0,60,607,60000,60000,0
