TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,16,161,10000,10000,0
1,0,55,558,10000,10000,0
2,0,6,66,10000,10000,0
3,0,11,114,20000,20000,0
4,0,1,16,20000,20000,0
5,0,2,28,20000,20000,0
6,0,104,1042,20000,20000,0
7,0,212,2124,20000,20000,0
8,0,29,294,30000,30000,0
9,0,182,1824,40000,40000,0
10,0,44,446,40000,40000,0
11,0,37,371,40000,40000,0
12,0,43,437,40000,40000,0
13,0,574,5740,60000,60000,0
14,0,64,641,60000,60000,0
15,0,254,2544,60000,60000,0
16,0,509,5091,60000,60000,0
17,0,94,945,60000,60000,0
18,0,518,5185,80000,80000,0
19,0,10,101,80000,80000,0
20,0,19,190,80000,80000,0
21,0,82,825,80000,80000,0
22,0,222,2229,90000,90000,0
23,0,72,727,90000,90000,0
24,0,64,645,90000,90000,0
