TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,31,315,10000,10000,0
1,0,34,346,10000,10000,0
2,0,60,602,10000,10000,0
3,0,38,380,10000,10000,0
4,0,8,83,10000,10000,0
5,0,20,203,10000,10000,0
6,0,44,445,20000,20000,0
7,0,78,785,20000,20000,0
8,0,86,866,20000,20000,0
9,0,155,1559,20000,20000,0
10,0,135,1353,30000,30000,0
11,0,475,4758,40000,40000,0
12,0,30,304,40000,40000,0
13,0,44,446,40000,40000,0
14,0,21,218,40000,40000,0
15,0,7,78,40000,40000,0
16,0,280,2805,60000,60000,0
17,0,467,4678,60000,60000,0
18,0,150,1503,60000,60000,0
19,0,340,3409,80000,80000,0
20,0,19,194,80000,80000,0
21,0,35,359,90000,90000,0
22,0,28,285,90000,90000,0
23,0,624,6245,90000,90000,0
24,0,561,5618,90000,90000,0
