TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,119,1190,10000,10000,0
1,0,29,290,20000,20000,0
2,0,95,950,50000,50000,0
3,0,92,920,50000,50000,0
4,0,112,1120,50000,50000,0
5,0,242,2420,100000,100000,0
6,0,230,2300,100000,100000,0
7,0,218,2180,100000,100000,0
8,0,227,2270,100000,100000,0
9,0,28,280,100000,100000,0
10,0,184,1840,100000,100000,0
11,0,277,2770,100000,100000,0
12,0,95,950,100000,100000,0
13,0,203,2030,100000,100000,0
14,0,40,400,100000,100000,0
15,0,278,2780,100000,100000,0
16,0,104,1040,100000,100000,0
17,0,254,2549,100000,100000,0
18,0,191,1910,100000,100000,0
19,0,165,1650,100000,100000,0
20,0,198,1980,100000,100000,0
21,0,72,720,200000,200000,0
22,0,79,790,500000,500000,0
23,0,218,2180,500000,500000,0
24,0,59,590,1000000,1000000,0
25,0,36,360,1000000,1000000,0
26,0,82,820,1000000,1000000,0
27,0,19,190,1000000,1000000,0
28,0,58,580,1000000,1000000,0
29,0,16,160,1000000,1000000,0
30,0,91,910,1000000,1000000,0
31,0,63,630,1000000,1000000,0
32,0,111,1119,1000000,1000000,0
33,0,42,420,1000000,1000000,0
34,0,57,570,1000000,1000000,0
35,0,51,519,1000000,1000000,0
36,0,79,790,1000000,1000000,0
