TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,10,107,10000,10000,0
1,0,13,139,10000,10000,0
2,0,24,244,10000,10000,0
3,0,23,235,10000,10000,0
4,0,19,194,20000,20000,0
5,0,7,72,20000,20000,0
6,0,21,212,20000,20000,0
7,0,7,77,20000,20000,0
8,0,63,633,30000,30000,0
9,0,198,1987,30000,30000,0
10,0,21,216,30000,30000,0
11,0,131,1317,30000,30000,0
12,0,67,673,30000,30000,0
13,0,53,538,40000,40000,0
14,0,146,1463,40000,40000,0
15,0,128,1289,40000,40000,0
16,0,31,310,40000,40000,0
17,0,34,342,60000,60000,0
18,0,170,1709,60000,60000,0
19,0,263,2631,60000,60000,0
20,0,164,1646,60000,60000,0
21,0,14,144,80000,80000,0
22,0,121,1218,80000,80000,0
23,0,17,173,90000,90000,0
24,0,216,2162,90000,90000,0
