TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,5,54,10000,10000,0
1,0,11,115,10000,10000,0
2,0,31,312,10000,10000,0
3,0,26,269,20000,20000,0
4,0,8,86,20000,20000,0
5,0,74,744,20000,20000,0
6,0,7,75,20000,20000,0
7,0,6,61,20000,20000,0
8,0,43,439,20000,20000,0
9,0,6,62,20000,20000,0
10,0,18,189,20000,20000,0
11,0,64,640,20000,20000,0
12,0,48,488,30000,30000,0
13,0,20,207,30000,30000,0
14,0,110,1100,40000,40000,0
15,0,127,1274,40000,40000,0
16,0,104,1045,60000,60000,0
17,0,71,711,80000,80000,0
18,0,40,401,80000,80000,0
19,0,361,3616,80000,80000,0
20,0,163,1638,80000,80000,0
21,0,130,1305,80000,80000,0
22,0,14,149,80000,80000,0
23,0,177,1776,90000,90000,0
24,0,51,513,90000,90000,0
