TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,14,148,10000,10000,0
1,0,20,203,10000,10000,0
2,0,9,90,10000,10000,0
3,0,5,54,20000,20000,0
4,0,32,321,20000,20000,0
5,0,12,120,30000,30000,0
6,0,25,258,30000,30000,0
7,0,34,343,30000,30000,0
8,0,49,494,30000,30000,0
9,0,122,1222,30000,30000,0
10,0,17,171,40000,40000,0
11,0,184,1844,40000,40000,0
12,0,79,792,40000,40000,0
13,0,135,1356,40000,40000,0
14,0,3,37,60000,60000,0
15,0,365,3657,80000,80000,0
16,0,47,474,80000,80000,0
17,0,85,852,80000,80000,0
18,0,27,271,80000,80000,0
19,0,379,3791,80000,80000,0
20,0,0,3,90000,90000,0
21,0,211,2119,90000,90000,0
22,0,6,66,90000,90000,0
23,0,12,126,90000,90000,0
24,0,109,1095,90000,90000,0
