TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,133,1330,10000,10000,0
1,0,130,1300,20000,20000,0
2,0,15,150,20000,20000,0
3,0,63,630,20000,20000,0
4,0,168,1689,50000,50000,0
5,0,72,720,100000,100000,0
6,0,271,2710,100000,100000,0
7,0,261,2610,100000,100000,0
8,0,276,2760,100000,100000,0
9,0,223,2230,100000,100000,0
10,0,102,1020,100000,100000,0
11,0,205,2050,100000,100000,0
12,0,54,540,100000,100000,0
13,0,244,2440,100000,100000,0
14,0,98,980,200000,200000,0
15,0,23,230,1000000,1000000,0
16,0,64,640,1000000,1000000,0
17,0,12,129,1000000,1000000,0
18,0,10,100,1000000,1000000,0
19,0,47,470,1000000,1000000,0
20,0,86,860,1000000,1000000,0
21,0,35,350,1000000,1000000,0
22,0,88,880,1000000,1000000,0
23,0,79,790,1000000,1000000,0
