TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,4,45,10000,10000,0
1,0,19,191,10000,10000,0
2,0,22,223,20000,20000,0
3,0,41,419,20000,20000,0
4,0,8,82,20000,20000,0
5,0,12,126,30000,30000,0
6,0,3,33,30000,30000,0
7,0,20,203,30000,30000,0
8,0,9,94,30000,30000,0
9,0,222,2226,30000,30000,0
10,0,7,76,40000,40000,0
11,0,52,521,40000,40000,0
12,0,24,249,40000,40000,0
13,0,16,164,40000,40000,0
14,0,93,936,60000,60000,0
15,0,96,964,60000,60000,0
16,0,33,330,60000,60000,0
17,0,21,219,60000,60000,0
18,0,97,970,60000,60000,0
19,0,11,115,80000,80000,0
20,0,21,216,80000,80000,0
21,0,8,89,80000,80000,0
22,0,16,162,80000,80000,0
23,0,298,2984,90000,90000,0
24,0,250,2505,90000,90000,0
