TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,8,82,10000,10000,0
1,0,22,227,10000,10000,0
2,0,0,5,10000,10000,0
3,0,7,77,20000,20000,0
4,0,7,79,20000,20000,0
5,0,55,559,20000,20000,0
6,0,4,44,20000,20000,0
7,0,6,63,30000,30000,0
8,0,20,204,30000,30000,0
9,0,57,578,30000,30000,0
10,0,48,487,30000,30000,0
11,0,3,36,30000,30000,0
12,0,61,617,30000,30000,0
13,0,3,38,30000,30000,0
14,0,80,807,40000,40000,0
15,0,56,562,40000,40000,0
16,0,115,1152,60000,60000,0
17,0,17,172,60000,60000,0
18,0,17,172,60000,60000,0
19,0,21,215,60000,60000,0
20,0,78,787,80000,80000,0
21,0,116,1167,80000,80000,0
22,0,208,2086,90000,90000,0
23,0,23,235,90000,90000,0
24,0,448,4484,90000,90000,0
