TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,14,146,10000,10000,0
1,0,8,88,20000,20000,0
2,0,11,112,20000,20000,0
3,0,24,249,30000,30000,0
4,0,5,51,30000,30000,0
5,0,50,505,30000,30000,0
6,0,157,1575,30000,30000,0
7,0,1,19,30000,30000,0
8,0,77,778,40000,40000,0
9,0,0,6,40000,40000,0
10,0,39,395,40000,40000,0
11,0,3,30,50000,50000,0
12,0,59,597,50000,50000,0
13,0,96,964,50000,50000,0
14,0,61,618,50000,50000,0
15,0,14,146,50000,50000,0
16,0,350,3505,60000,60000,0
17,0,29,297,60000,60000,0
18,0,61,611,60000,60000,0
19,0,27,270,60000,60000,0
20,0,23,230,80000,80000,0
21,0,47,470,80000,80000,0
22,0,157,1577,80000,80000,0
23,0,55,550,80000,80000,0
24,0,40,409,80000,80000,0
