TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,21,212,10000,10000,0
1,0,2,22,10000,10000,0
2,0,30,300,20000,20000,0
3,0,209,2093,20000,20000,0
4,0,110,1105,30000,30000,0
5,0,85,852,30000,30000,0
6,0,15,152,40000,40000,0
7,0,39,390,40000,40000,0
8,0,270,2701,40000,40000,0
9,0,92,922,40000,40000,0
10,0,22,222,40000,40000,0
11,0,28,280,40000,40000,0
12,0,567,5678,50000,50000,0
13,0,43,430,50000,50000,0
14,0,45,451,50000,50000,0
15,0,122,1225,50000,50000,0
16,0,68,681,50000,50000,0
17,0,206,2069,50000,50000,0
18,0,126,1267,50000,50000,0
19,0,59,594,50000,50000,0
20,0,312,3120,60000,60000,0
21,0,81,813,60000,60000,0
22,0,156,1561,60000,60000,0
23,0,12,123,60000,60000,0
24,0,199,1993,60000,60000,0
