TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,18,187,10000,10000,0
1,0,43,437,10000,10000,0
2,0,101,1014,20000,20000,0
3,0,5,59,20000,20000,0
4,0,52,523,20000,20000,0
5,0,121,1211,20000,20000,0
6,0,21,210,30000,30000,0
7,0,138,1382,30000,30000,0
8,0,321,3212,30000,30000,0
9,0,108,1089,30000,30000,0
10,0,148,1482,30000,30000,0
11,0,26,261,30000,30000,0
12,0,4,46,30000,30000,0
13,0,155,1558,40000,40000,0
14,0,68,685,40000,40000,0
15,0,32,324,60000,60000,0
16,0,64,642,60000,60000,0
17,0,11,113,60000,60000,0
18,0,49,490,80000,80000,0
19,0,547,5473,80000,80000,0
20,0,8,86,90000,90000,0
21,0,155,1557,90000,90000,0
22,0,217,2176,90000,90000,0
23,0,265,2651,90000,90000,0
24,0,182,1829,90000,90000,0
