TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,26,264,10000,10000,0
1,0,12,122,10000,10000,0
2,0,50,503,10000,10000,0
3,0,6,69,10000,10000,0
4,0,4,41,10000,10000,0
5,0,121,1210,20000,20000,0
6,0,52,529,20000,20000,0
7,0,15,152,20000,20000,0
8,0,2,23,20000,20000,0
9,0,161,1610,30000,30000,0
10,0,29,293,30000,30000,0
11,0,15,159,30000,30000,0
12,0,182,1822,30000,30000,0
13,0,150,1503,30000,30000,0
14,0,48,483,40000,40000,0
15,0,230,2303,40000,40000,0
16,0,181,1810,40000,40000,0
17,0,155,1559,60000,60000,0
18,0,121,1216,60000,60000,0
19,0,161,1610,60000,60000,0
20,0,292,2929,60000,60000,0
21,0,52,529,60000,60000,0
22,0,233,2339,80000,80000,0
23,0,247,2478,80000,80000,0
24,0,166,1663,90000,90000,0
