TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,22,226,10000,10000,0
1,0,5,53,20000,20000,0
2,0,90,907,20000,20000,0
3,0,8,89,20000,20000,0
4,0,14,149,20000,20000,0
5,0,5,58,30000,30000,0
6,0,116,1160,30000,30000,0
7,0,40,403,30000,30000,0
8,0,57,577,40000,40000,0
9,0,44,440,40000,40000,0
10,0,172,1724,60000,60000,0
11,0,369,3692,60000,60000,0
12,0,616,6166,60000,60000,0
13,0,114,1141,60000,60000,0
14,0,141,1414,60000,60000,0
15,0,79,798,60000,60000,0
16,0,120,1206,60000,60000,0
17,0,281,2816,60000,60000,0
18,0,173,1735,80000,80000,0
19,0,48,484,80000,80000,0
20,0,233,2337,80000,80000,0
21,0,237,2370,90000,90000,0
22,0,675,6752,90000,90000,0
23,0,326,3268,90000,90000,0
24,0,244,2442,90000,90000,0
