TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,5,51,10000,10000,0
1,0,69,698,10000,10000,0
2,0,30,302,10000,10000,0
3,0,60,608,20000,20000,0
4,0,65,657,20000,20000,0
5,0,114,1144,20000,20000,0
6,0,74,742,20000,20000,0
7,0,61,611,20000,20000,0
8,0,63,638,30000,30000,0
9,0,49,496,30000,30000,0
10,0,10,100,40000,40000,0
11,0,95,959,40000,40000,0
12,0,21,212,40000,40000,0
13,0,9,92,40000,40000,0
14,0,145,1450,40000,40000,0
15,0,3,37,40000,40000,0
16,0,51,514,40000,40000,0
17,0,186,1860,60000,60000,0
18,0,119,1194,60000,60000,0
19,0,50,502,60000,60000,0
20,0,50,508,60000,60000,0
21,0,483,4837,80000,80000,0
22,0,131,1319,80000,80000,0
23,0,144,1449,90000,90000,0
24,0,1113,11130,90000,90000,0
