TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,3,30,10000,10000,0
1,0,2,22,10000,10000,0
2,0,12,121,10000,10000,0
3,0,3,33,10000,10000,0
4,0,4,49,10000,10000,0
5,0,3,34,20000,20000,0
6,0,20,204,20000,20000,0
7,0,13,133,20000,20000,0
8,0,19,199,20000,20000,0
9,0,3,38,30000,30000,0
10,0,0,3,30000,30000,0
11,0,71,716,30000,30000,0
12,0,7,72,30000,30000,0
13,0,35,353,30000,30000,0
14,0,50,505,30000,30000,0
15,0,1,12,30000,30000,0
16,0,24,248,40000,40000,0
17,0,1,16,40000,40000,0
18,0,41,411,40000,40000,0
19,0,83,830,60000,60000,0
20,0,227,2275,80000,80000,0
21,0,28,280,80000,80000,0
22,0,45,458,90000,90000,0
23,0,152,1526,90000,90000,0
24,0,37,372,90000,90000,0
