TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,29,291,10000,10000,0
1,0,2,21,10000,10000,0
2,0,20,207,10000,10000,0
3,0,3,32,10000,10000,0
4,0,4,48,20000,20000,0
5,0,12,126,20000,20000,0
6,0,8,85,20000,20000,0
7,0,115,1153,30000,30000,0
8,0,11,119,30000,30000,0
9,0,15,155,30000,30000,0
10,0,12,124,30000,30000,0
11,0,20,204,30000,30000,0
12,0,27,274,40000,40000,0
13,0,17,177,40000,40000,0
14,0,9,91,60000,60000,0
15,0,71,714,60000,60000,0
16,0,16,167,60000,60000,0
17,0,0,8,60000,60000,0
18,0,10,107,60000,60000,0
19,0,8,86,80000,80000,0
20,0,25,252,80000,80000,0
21,0,29,298,80000,80000,0
22,0,105,1058,90000,90000,0
23,0,198,1981,90000,90000,0
24,0,17,172,90000,90000,0
