TaskID,Jitter,BCET,WCET,Period,Deadline,PE
0,0,5,57,10000,10000,0
1,0,11,113,20000,20000,0
2,0,12,121,20000,20000,0
3,0,24,243,20000,20000,0
4,0,0,3,20000,20000,0
5,0,41,410,20000,20000,0
6,0,16,164,30000,30000,0
7,0,23,238,30000,30000,0
8,0,27,279,40000,40000,0
9,0,81,814,40000,40000,0
10,0,15,155,40000,40000,0
11,0,11,112,40000,40000,0
12,0,16,161,40000,40000,0
13,0,0,9,60000,60000,0
14,0,33,335,60000,60000,0
15,0,177,1776,60000,60000,0
16,0,117,1179,60000,60000,0
17,0,27,275,80000,80000,0
18,0,94,944,80000,80000,0
19,0,83,830,80000,80000,0
20,0,23,232,80000,80000,0
21,0,50,507,90000,90000,0
22,0,60,604,90000,90000,0
23,0,9,98,90000,90000,0
24,0,9,94,90000,90000,0
